,duration,batch_size,hidden_size,num_layers,dropout,stride,c50ValMetric,snrValMetric,vadOptiTh,vadValMetric,ValidationMetric,TrainLoss,vadLoss,snrLoss,c50Loss,best_epoch,name,only_vad
95,10,128,128,3,0.0,10,17.646625518798828,37.71065902709961,0.36000004410743713,0.9850033521652222,0.014604732394218445,0.06565579771995544,0.06565579771995544,3.207045555114746,0.9728128910064697,30.0,dur_10_bs_128_lstm_hs_128_lstm_nl_3_dropout_0_only_vad,True
96,10,128,256,2,0.3,10,26.67243766784668,16.39557456970215,0.3200000524520874,0.9853578805923462,0.014292728155851364,0.0644446387887001,0.06444458663463593,1.1324443817138672,2.760369062423706,31.0,dur_10_bs_128_lstm_hs_256_lstm_nl_2_dropout_0.3_only_vad,True
97,4,128,256,2,0.5,10,17.30837059020996,18.78488540649414,0.4599996507167816,0.9804129004478455,0.01876983791589737,0.102301225066185,0.10230126976966858,1.003491759300232,1.051514983177185,28.0,dur_4_bs_128_lstm_hs_256_lstm_nl_2_dropout_0.5_only_vad,True
98,10,128,256,3,0.0,10,3.897264003753662,4.347113609313965,0.4200000762939453,0.9839907884597778,0.03903036192059517,0.1488945037126541,0.0691998079419136,0.0575055330991745,0.022189121693372726,30.0,dur_10_bs_128_lstm_hs_256_lstm_nl_3_dropout_0,False
99,4,64,128,3,0.5,10,4.905068397521973,4.631628036499023,0.4799998104572296,0.9792104363441467,0.04592812433838844,0.31446319818496704,0.10776176303625107,0.11452270299196243,0.09217877686023712,28.0,dur_4_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.5,False
100,10,128,128,2,0.5,10,4.106257915496826,4.450049877166748,0.3800000846385956,0.9839909076690674,0.040317390114068985,0.22489219903945923,0.0791441947221756,0.09519331902265549,0.050554707646369934,27.0,dur_10_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.5,False
101,10,128,256,2,0.0,10,3.8370232582092285,4.409186363220215,0.36000004410743713,0.9838243126869202,0.039012931287288666,0.19584102928638458,0.07545742392539978,0.08169292658567429,0.03869074955582619,18.0,dur_10_bs_128_lstm_hs_256_lstm_nl_2_dropout_0,False
102,10,128,256,2,0.5,10,3.7745885848999023,4.258704662322998,0.44000014662742615,0.9842424988746643,0.03799152746796608,0.18465375900268555,0.0747232511639595,0.07668792456388474,0.03324254974722862,32.0,dur_10_bs_128_lstm_hs_256_lstm_nl_2_dropout_0.5,False
103,6,32,256,3,0.0,10,4.145530700683594,4.466139316558838,0.3400003910064697,0.9816548228263855,0.04090859740972519,0.20010149478912354,0.0793142318725586,0.08089210093021393,0.03989493474364281,28.0,dur_6_bs_32_lstm_hs_256_lstm_nl_3_dropout_0,False
104,4,128,256,3,0.5,10,4.734241485595703,4.607378005981445,0.4400002658367157,0.9804282188415527,0.044910430908203125,0.2672814428806305,0.10176092386245728,0.08803396672010422,0.07748670130968094,32.0,dur_4_bs_128_lstm_hs_256_lstm_nl_3_dropout_0.5,False
105,10,128,128,2,0.0,10,3.8576509952545166,4.342158794403076,0.44000014662742615,0.9837219715118408,0.03890090808272362,0.20402176678180695,0.07741930335760117,0.0845024362206459,0.04210012033581734,32.0,dur_10_bs_128_lstm_hs_128_lstm_nl_2_dropout_0,False
106,10,64,128,3,0.3,10,27.98343849182129,11.438209533691406,0.4200001657009125,0.9851178526878357,0.014283742755651474,0.07114221900701523,0.07114224880933762,0.5631675124168396,2.170954942703247,21.0,dur_10_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
107,10,64,256,2,0.5,10,19.300373077392578,11.580636978149414,0.3999999165534973,0.9851544499397278,0.014167021960020065,0.07099957019090652,0.07099965959787369,0.2513672411441803,0.9615046381950378,34.0,dur_10_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.5_only_vad,True
108,8,32,128,2,0.5,10,25.676115036010742,15.787556648254395,0.43999987840652466,0.9846959710121155,0.01403376366943121,0.07386735826730728,0.07386743277311325,1.018331527709961,2.1239068508148193,29.0,dur_8_bs_32_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
109,6,128,128,2,0.5,10,4.277188301086426,4.68161678314209,0.3800000846385956,0.980863094329834,0.042907703667879105,0.2514668107032776,0.08699247241020203,0.1010037288069725,0.06347054988145828,30.0,dur_6_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.5,False
110,4,32,256,2,0.5,10,5.38820219039917,5.4019646644592285,0.45999962091445923,0.977367639541626,0.05118854343891144,0.36866575479507446,0.12056786566972733,0.13163362443447113,0.1164647564291954,4.0,dur_4_bs_32_lstm_hs_256_lstm_nl_2_dropout_0.5,False
111,10,64,256,2,0.0,10,24.602272033691406,17.22419548034668,0.3999999165534973,0.9850014448165894,0.014331497251987457,0.06585772335529327,0.06585773825645447,0.8845354318618774,1.624189019203186,31.0,dur_10_bs_64_lstm_hs_256_lstm_nl_2_dropout_0_only_vad,True
112,6,32,128,3,0.3,10,21.398698806762695,22.746583938598633,0.45999962091445923,0.9813728332519531,0.016498049721121788,0.08469729870557785,0.08469728380441666,1.655114769935608,1.3365026712417603,22.0,dur_6_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
113,4,32,256,3,0.5,10,4.920219421386719,4.639977931976318,0.379999577999115,0.9794290661811829,0.045636992901563644,0.29605892300605774,0.1062493547797203,0.11181917786598206,0.07799089699983597,21.0,dur_4_bs_32_lstm_hs_256_lstm_nl_3_dropout_0.5,False
114,4,128,256,3,0.0,10,18.27106285095215,20.787443161010742,0.39999985694885254,0.9801203012466431,0.018780671060085297,0.10029277205467224,0.10029290616512299,0.9417198896408081,1.375102162361145,26.0,dur_4_bs_128_lstm_hs_256_lstm_nl_3_dropout_0_only_vad,True
115,6,32,128,3,0.5,10,4.167047023773193,4.457237243652344,0.400000661611557,0.9817584156990051,0.04095175117254257,0.23828613758087158,0.0849393978714943,0.09834127128124237,0.05500583350658417,28.0,dur_6_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.5,False
116,10,32,128,2,0.5,10,19.503849029541016,15.996953010559082,0.42000019550323486,0.9847823977470398,0.013752938248217106,0.07310166209936142,0.07310186326503754,0.5051978826522827,1.1524267196655273,23.0,dur_10_bs_32_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
117,4,64,256,3,0.0,10,4.8499755859375,4.485769748687744,0.3800002932548523,0.9792733192443848,0.045228540897369385,0.2980286180973053,0.10381726175546646,0.10845807939767838,0.0857534259557724,18.0,dur_4_bs_64_lstm_hs_256_lstm_nl_3_dropout_0,False
118,8,32,128,3,0.5,10,25.414339065551758,18.61087417602539,0.43999987840652466,0.9839197397232056,0.014555912464857101,0.08129625022411346,0.08129636943340302,1.5283864736557007,2.441138982772827,17.0,dur_8_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.5_only_vad,True
119,8,32,256,2,0.5,10,4.048773288726807,4.725180149078369,0.47999972105026245,0.9828528165817261,0.04108848050236702,0.2546203136444092,0.08395544439554214,0.10715971887111664,0.0635051280260086,30.0,dur_8_bs_32_lstm_hs_256_lstm_nl_2_dropout_0.5,False
120,6,128,128,3,0.0,10,4.091009616851807,4.5169572830200195,0.35999995470046997,0.9809771776199341,0.041454486548900604,0.22135093808174133,0.08221546560525894,0.08916742354631424,0.049968112260103226,29.0,dur_6_bs_128_lstm_hs_128_lstm_nl_3_dropout_0,False
121,8,64,256,3,0.3,10,26.01392364501953,12.60273551940918,0.440000057220459,0.983813464641571,0.015216653235256672,0.07964131236076355,0.0796411857008934,0.36204269528388977,2.408838987350464,19.0,dur_8_bs_64_lstm_hs_256_lstm_nl_3_dropout_0.3_only_vad,True
122,4,128,128,2,0.0,10,4.833550453186035,4.502102851867676,0.4400002658367157,0.9792881608009338,0.04546769708395004,0.2973330318927765,0.1050855740904808,0.10281277447938919,0.08943451195955276,34.0,dur_4_bs_128_lstm_hs_128_lstm_nl_2_dropout_0,False
123,6,32,256,3,0.3,10,21.751792907714844,32.45222473144531,0.45999962091445923,0.9781132340431213,0.019759252667427063,0.10605797171592712,0.10605824738740921,1.8586349487304688,1.4528090953826904,3.0,dur_6_bs_32_lstm_hs_256_lstm_nl_3_dropout_0.3_only_vad,True
124,6,64,128,2,0.3,10,18.654346466064453,19.42954444885254,0.4599996507167816,0.9820176362991333,0.016462046653032303,0.07850826531648636,0.078508161008358,0.8907846212387085,1.111906886100769,32.0,dur_6_bs_64_lstm_hs_128_lstm_nl_2_dropout_0.3_only_vad,True
125,10,32,128,3,0.3,10,3.90498423576355,4.344559192657471,0.3400002121925354,0.9847345948219299,0.03850797936320305,0.19238577783107758,0.07570593059062958,0.07699745893478394,0.03968245908617973,31.0,dur_10_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.3,False
126,10,128,128,2,0.5,10,23.203950881958008,22.953210830688477,0.3800000846385956,0.9852157831192017,0.014366205781698227,0.07012785971164703,0.0701279267668724,1.918196678161621,1.5748215913772583,26.0,dur_10_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
127,6,128,128,2,0.3,10,23.2938175201416,13.515995979309082,0.4600001573562622,0.9822047352790833,0.017173705622553825,0.07789012789726257,0.07789014279842377,0.6436728239059448,1.6187258958816528,28.0,dur_6_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.3_only_vad,True
128,6,128,256,3,0.3,10,4.148128509521484,4.393296718597412,0.43999990820884705,0.9816514849662781,0.04111265018582344,0.2174820750951767,0.08158431202173233,0.08994647115468979,0.04595119133591652,23.0,dur_6_bs_128_lstm_hs_256_lstm_nl_3_dropout_0.3,False
129,6,128,128,2,0.3,10,4.206852912902832,4.686009883880615,0.3800000846385956,0.9812738299369812,0.042568057775497437,0.25929465889930725,0.08695477992296219,0.10719763487577438,0.06514234095811844,23.0,dur_6_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.3,False
130,10,32,256,2,0.0,10,3.8769805431365967,4.547415256500244,0.39999985694885254,0.9839141964912415,0.03940185531973839,0.1819784939289093,0.07528132945299149,0.06907916814088821,0.037617988884449005,23.0,dur_10_bs_32_lstm_hs_256_lstm_nl_2_dropout_0,False
131,10,128,128,3,0.3,10,19.325864791870117,11.634713172912598,0.4200000762939453,0.9850825071334839,0.014515073038637638,0.06891990453004837,0.068919837474823,0.6106694340705872,1.2031599283218384,26.0,dur_10_bs_128_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
132,10,32,256,3,0.0,10,3.985389471054077,4.389220237731934,0.3600001633167267,0.9842286705970764,0.03924628719687462,0.19346430897712708,0.07620846480131149,0.07322230190038681,0.04403343424201012,19.0,dur_10_bs_32_lstm_hs_256_lstm_nl_3_dropout_0,False
133,4,64,128,3,0.3,10,18.844905853271484,16.30750274658203,0.3800002932548523,0.9803676605224609,0.018049495294690132,0.10104288905858994,0.10104266554117203,0.7095595598220825,1.3161845207214355,34.0,dur_4_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
134,10,32,256,3,0.3,10,24.893877029418945,20.820825576782227,0.3799998164176941,0.9835528135299683,0.01517827995121479,0.08270840346813202,0.08270823210477829,1.3684229850769043,2.0578978061676025,5.0,dur_10_bs_32_lstm_hs_256_lstm_nl_3_dropout_0.3_only_vad,True
135,4,64,128,3,0.3,10,4.740323066711426,4.608506679534912,0.400000661611557,0.9804648160934448,0.044675182551145554,0.2819240391254425,0.10386784374713898,0.09832378476858139,0.07973170280456543,32.0,dur_4_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.3,False
136,8,128,128,3,0.5,10,3.986337661743164,4.465452194213867,0.47999995946884155,0.9836221933364868,0.039911866188049316,0.2299741953611374,0.08061958849430084,0.08829183131456375,0.06106274574995041,25.0,dur_8_bs_128_lstm_hs_128_lstm_nl_3_dropout_0.5,False
137,8,64,256,3,0.3,10,3.814009666442871,4.335479736328125,0.4799997806549072,0.9837678670883179,0.03846316412091255,0.20229437947273254,0.07625041902065277,0.08728917688131332,0.038754820823669434,25.0,dur_8_bs_64_lstm_hs_256_lstm_nl_3_dropout_0.3,False
138,4,64,128,3,0.0,10,19.848051071166992,13.636951446533203,0.4199993312358856,0.9800950884819031,0.018166400492191315,0.10135039687156677,0.10135038197040558,0.2663794457912445,1.2640539407730103,23.0,dur_4_bs_64_lstm_hs_128_lstm_nl_3_dropout_0_only_vad,True
139,10,64,128,2,0.5,10,23.68358039855957,15.639683723449707,0.3400002121925354,0.9849901795387268,0.014130976982414722,0.06965023279190063,0.06965022534132004,0.9106041193008423,1.8957712650299072,31.0,dur_10_bs_64_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
140,4,64,256,3,0.5,10,19.87355613708496,9.855156898498535,0.4399995505809784,0.9770408868789673,0.021038241684436798,0.12213059514760971,0.1221306100487709,0.46423575282096863,1.6026556491851807,4.0,dur_4_bs_64_lstm_hs_256_lstm_nl_3_dropout_0.5_only_vad,True
141,8,128,256,2,0.0,10,3.947148084640503,4.36085844039917,0.46000009775161743,0.9834590554237366,0.03947555273771286,0.1897837519645691,0.07564520090818405,0.0775844007730484,0.036554258316755295,28.0,dur_8_bs_128_lstm_hs_256_lstm_nl_2_dropout_0,False
142,10,128,256,2,0.0,10,29.861536026000977,37.198158264160156,0.44000014662742615,0.985228955745697,0.014494119212031364,0.06639067083597183,0.06639065593481064,1.7935264110565186,3.0759990215301514,25.0,dur_10_bs_128_lstm_hs_256_lstm_nl_2_dropout_0_only_vad,True
143,4,32,128,3,0.3,10,20.643831253051758,25.289203643798828,0.4000009000301361,0.9775994420051575,0.01923822984099388,0.12044484168291092,0.12044503539800644,1.4261287450790405,1.2019014358520508,5.0,dur_4_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
144,8,32,256,2,0.5,10,22.087709426879883,20.91358757019043,0.43999987840652466,0.9834900498390198,0.01508867647498846,0.08132260292768478,0.08132269233465195,1.1317682266235352,1.9565635919570923,17.0,dur_8_bs_32_lstm_hs_256_lstm_nl_2_dropout_0.5_only_vad,True
145,6,32,128,3,0.3,10,4.094398021697998,4.42277717590332,0.439999520778656,0.9810461401939392,0.040687836706638336,0.2508130371570587,0.08548811078071594,0.10881859809160233,0.0565064363181591,23.0,dur_6_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.3,False
146,4,32,256,3,0.5,10,20.745912551879883,15.633395195007324,0.45999962091445923,0.974414587020874,0.022854512557387352,0.13382083177566528,0.133821040391922,0.7036712169647217,1.3943605422973633,1.0,dur_4_bs_32_lstm_hs_256_lstm_nl_3_dropout_0.5_only_vad,True
147,8,64,256,2,0.5,10,29.646404266357422,38.39030075073242,0.4799997806549072,0.9845735430717468,0.014425596222281456,0.07220272719860077,0.0722026526927948,3.61234712600708,2.49749755859375,32.0,dur_8_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.5_only_vad,True
148,4,32,128,3,0.5,10,5.088449478149414,5.161449909210205,0.48000138998031616,0.9786778688430786,0.048565104603767395,0.3163725733757019,0.11565253883600235,0.10054434090852737,0.10017528384923935,7.0,dur_4_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.5,False
149,6,32,128,2,0.5,10,4.583934307098389,4.9711174964904785,0.4199993312358856,0.9799147248268127,0.04527611285448074,0.28218787908554077,0.09275646507740021,0.11357054114341736,0.07586076855659485,11.0,dur_6_bs_32_lstm_hs_128_lstm_nl_2_dropout_0.5,False
150,8,128,128,3,0.0,10,3.889911413192749,4.454137802124023,0.47999995946884155,0.9835196137428284,0.03948482498526573,0.20038549602031708,0.07788915187120438,0.07833835482597351,0.044157974421978,26.0,dur_8_bs_128_lstm_hs_128_lstm_nl_3_dropout_0,False
151,6,64,256,3,0.5,10,4.043603420257568,4.383725166320801,0.540000319480896,0.9818977117538452,0.04032948985695839,0.2184654027223587,0.08212792873382568,0.09023245424032211,0.046104997396469116,32.0,dur_6_bs_64_lstm_hs_256_lstm_nl_3_dropout_0.5,False
152,8,32,256,3,0.0,10,18.094575881958008,11.938748359680176,0.360000342130661,0.9824322462081909,0.01592393033206463,0.08703085780143738,0.08703093230724335,0.6639648079872131,0.8198441863059998,6.0,dur_8_bs_32_lstm_hs_256_lstm_nl_3_dropout_0_only_vad,True
153,8,32,128,2,0.0,10,4.012589931488037,4.439240455627441,0.43999987840652466,0.9832727313041687,0.03974682837724686,0.22222936153411865,0.07939915359020233,0.09539853036403656,0.04743150621652603,29.0,dur_8_bs_32_lstm_hs_128_lstm_nl_2_dropout_0,False
154,8,64,256,3,0.0,10,21.482643127441406,18.180889129638672,0.4200001358985901,0.984495222568512,0.01457490585744381,0.07193398475646973,0.07193392515182495,0.992443859577179,1.142853021621704,30.0,dur_8_bs_64_lstm_hs_256_lstm_nl_3_dropout_0_only_vad,True
155,4,128,128,2,0.3,10,23.109968185424805,20.531307220458984,0.4400002658367157,0.9804596900939941,0.018490659072995186,0.09919588267803192,0.09919599443674088,1.247065544128418,1.2757850885391235,34.0,dur_4_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.3_only_vad,True
156,8,64,256,3,0.0,10,3.9397528171539307,4.359706878662109,0.4200001358985901,0.9834847450256348,0.03922325000166893,0.17803993821144104,0.073835588991642,0.06946156919002533,0.03474285453557968,30.0,dur_8_bs_64_lstm_hs_256_lstm_nl_3_dropout_0,False
157,8,64,256,2,0.3,10,4.022617340087891,4.379129886627197,0.45999979972839355,0.9837024211883545,0.0396394245326519,0.19720309972763062,0.07692858576774597,0.08041946589946747,0.03985496610403061,27.0,dur_8_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.3,False
158,10,32,256,3,0.5,10,3.7700209617614746,4.420224666595459,0.3799998164176941,0.984097421169281,0.038378093391656876,0.21268953382968903,0.07779397070407867,0.0877993255853653,0.047096483409404755,17.0,dur_10_bs_32_lstm_hs_256_lstm_nl_3_dropout_0.5,False
159,8,128,128,2,0.0,10,21.31083106994629,18.93701171875,0.47999995946884155,0.984335720539093,0.015226241201162338,0.07115276157855988,0.07115284353494644,1.4310641288757324,1.559798002243042,32.0,dur_8_bs_128_lstm_hs_128_lstm_nl_2_dropout_0_only_vad,True
160,4,128,256,3,0.0,10,4.699899673461914,4.613792419433594,0.3799998164176941,0.9800096750259399,0.044939056038856506,0.26874351501464844,0.1020808294415474,0.08658428490161896,0.08007867634296417,32.0,dur_4_bs_128_lstm_hs_256_lstm_nl_3_dropout_0,False
161,10,64,256,3,0.5,10,3.7510030269622803,4.2823052406311035,0.35999998450279236,0.9844560623168945,0.037799835205078125,0.17966297268867493,0.07359784841537476,0.0742139145731926,0.03185124695301056,33.0,dur_10_bs_64_lstm_hs_256_lstm_nl_3_dropout_0.5,False
162,4,64,256,2,0.5,10,19.31525230407715,13.109870910644531,0.45999959111213684,0.9791306853294373,0.018970949575304985,0.10837285220623016,0.10837280005216599,0.5130431056022644,1.2823541164398193,13.0,dur_4_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.5_only_vad,True
163,4,32,256,3,0.0,10,19.49279022216797,13.801360130310059,0.4400006830692291,0.974826991558075,0.022251415997743607,0.12881995737552643,0.12882012128829956,0.9737375378608704,0.9694536328315735,2.0,dur_4_bs_32_lstm_hs_256_lstm_nl_3_dropout_0_only_vad,True
164,4,32,128,2,0.3,10,24.91510581970215,20.261384963989258,0.48000138998031616,0.9774821400642395,0.020025279372930527,0.12175562232732773,0.12175526469945908,0.9708806276321411,1.5498688220977783,6.0,dur_4_bs_32_lstm_hs_128_lstm_nl_2_dropout_0.3_only_vad,True
165,10,128,128,3,0.3,10,3.8463797569274902,4.386239051818848,0.4200000762939453,0.9842696785926819,0.038813646882772446,0.2069239467382431,0.07682221382856369,0.08637078106403351,0.04373098164796829,24.0,dur_10_bs_128_lstm_hs_128_lstm_nl_3_dropout_0.3,False
166,8,64,256,2,0.0,10,25.779802322387695,13.760560035705566,0.4200001358985901,0.9845631718635559,0.014388025738298893,0.0716082826256752,0.07160814851522446,0.641899824142456,1.512847661972046,22.0,dur_8_bs_64_lstm_hs_256_lstm_nl_2_dropout_0_only_vad,True
167,6,64,256,2,0.5,10,4.161463737487793,4.682719707489014,0.39999982714653015,0.9807658195495605,0.04230649024248123,0.2722834050655365,0.09029950946569443,0.10526733100414276,0.076716348528862,23.0,dur_6_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.5,False
168,8,64,256,2,0.5,10,4.012111663818359,4.45403528213501,0.440000057220459,0.9835083484649658,0.03997355327010155,0.2351735681295395,0.08017267286777496,0.10255206376314163,0.05244890972971916,31.0,dur_8_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.5,False
169,4,64,256,2,0.3,10,18.008758544921875,18.651111602783203,0.400000661611557,0.9796916842460632,0.018704142421483994,0.1053018867969513,0.10530169308185577,1.2746251821517944,1.0825297832489014,18.0,dur_4_bs_64_lstm_hs_256_lstm_nl_2_dropout_0.3_only_vad,True
170,6,32,128,2,0.0,10,4.159754753112793,4.808358192443848,0.520000159740448,0.9803928136825562,0.04253349453210831,0.26030316948890686,0.08774763345718384,0.1079883798956871,0.06456723809242249,32.0,dur_6_bs_32_lstm_hs_128_lstm_nl_2_dropout_0,False
171,10,128,128,3,0.0,10,3.8384103775024414,4.269535541534424,0.3800000846385956,0.9838864803314209,0.03848706930875778,0.20009922981262207,0.07594382762908936,0.08549457043409348,0.0386606864631176,27.0,dur_10_bs_128_lstm_hs_128_lstm_nl_3_dropout_0,False
172,6,64,128,3,0.5,10,4.08565616607666,4.668226718902588,0.4200001657009125,0.9814485311508179,0.041663188487291336,0.2263852059841156,0.08482793718576431,0.08644430339336395,0.05511312931776047,32.0,dur_6_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.5,False
173,10,128,256,2,0.3,10,3.779134750366211,4.371110439300537,0.3800000846385956,0.9840441346168518,0.038515854626894,0.19240310788154602,0.0753289982676506,0.07852424681186676,0.03854989632964134,31.0,dur_10_bs_128_lstm_hs_256_lstm_nl_2_dropout_0.3,False
174,6,128,128,3,0.5,10,4.067656517028809,4.602811813354492,0.4799998700618744,0.981601893901825,0.041464969515800476,0.23728665709495544,0.0847921073436737,0.09668009728193283,0.055814459919929504,32.0,dur_6_bs_128_lstm_hs_128_lstm_nl_3_dropout_0.5,False
175,6,128,256,3,0.5,10,17.20022201538086,17.60582160949707,0.3999998867511749,0.9817643165588379,0.01755904033780098,0.08104363828897476,0.08104356378316879,0.9253808856010437,1.081040859222412,22.0,dur_6_bs_128_lstm_hs_256_lstm_nl_3_dropout_0.5_only_vad,True
176,6,64,128,2,0.5,10,25.75104331970215,14.442740440368652,0.49999988079071045,0.9815047383308411,0.01735987514257431,0.08369205892086029,0.08369225263595581,0.7721492052078247,2.3292603492736816,17.0,dur_6_bs_64_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
177,10,32,256,2,0.3,10,3.7606749534606934,4.506298065185547,0.4599996507167816,0.9838897585868835,0.03869830444455147,0.17693422734737396,0.07493908703327179,0.06696158647537231,0.03503362834453583,30.0,dur_10_bs_32_lstm_hs_256_lstm_nl_2_dropout_0.3,False
178,8,32,128,3,0.3,10,25.901029586791992,11.146195411682129,0.45999962091445923,0.9841094613075256,0.014472627080976963,0.0789542943239212,0.07895436882972717,0.4919794201850891,1.9737306833267212,26.0,dur_8_bs_32_lstm_hs_128_lstm_nl_3_dropout_0.3_only_vad,True
179,10,32,128,2,0.3,10,3.899707794189453,4.772256851196289,0.3799998164176941,0.9837912917137146,0.04027054086327553,0.23778554797172546,0.08200050890445709,0.09354498982429504,0.06224006786942482,22.0,dur_10_bs_32_lstm_hs_128_lstm_nl_2_dropout_0.3,False
180,8,128,256,3,0.0,10,19.06415557861328,12.144606590270996,0.46000009775161743,0.9844704866409302,0.015064391307532787,0.07093846797943115,0.07093837857246399,0.5786138772964478,1.344711422920227,25.0,dur_8_bs_128_lstm_hs_256_lstm_nl_3_dropout_0_only_vad,True
181,4,128,128,3,0.5,10,21.17686653137207,13.658370971679688,0.42000019550323486,0.9802404642105103,0.018673967570066452,0.10129132121801376,0.10129127651453018,0.47886398434638977,1.4959362745285034,31.0,dur_4_bs_128_lstm_hs_128_lstm_nl_3_dropout_0.5_only_vad,True
182,4,128,256,2,0.0,10,18.518024444580078,44.85599899291992,0.3799998164176941,0.9804389476776123,0.018613329157233238,0.096001036465168,0.09600088745355606,2.75454044342041,1.3235706090927124,26.0,dur_4_bs_128_lstm_hs_256_lstm_nl_2_dropout_0_only_vad,True
183,4,64,256,2,0.0,10,20.518434524536133,17.547466278076172,0.400000661611557,0.9802451729774475,0.017997516319155693,0.10169895738363266,0.10169900208711624,1.1240440607070923,1.2867289781570435,19.0,dur_4_bs_64_lstm_hs_256_lstm_nl_2_dropout_0_only_vad,True
184,4,32,256,2,0.0,10,5.138225555419922,4.914685249328613,0.45999962091445923,0.9781608581542969,0.04800817742943764,0.3032156527042389,0.11042014509439468,0.10435013473033905,0.0884452760219574,11.0,dur_4_bs_32_lstm_hs_256_lstm_nl_2_dropout_0,False
185,6,128,128,2,0.5,10,26.939348220825195,22.201494216918945,0.43999990820884705,0.982060968875885,0.017228808254003525,0.07825905084609985,0.07825911045074463,1.1458393335342407,2.8699991703033447,34.0,dur_6_bs_128_lstm_hs_128_lstm_nl_2_dropout_0.5_only_vad,True
186,10,64,128,3,0.3,10,3.770756483078003,4.468281269073486,0.30000022053718567,0.9842374324798584,0.03861823305487633,0.19618825614452362,0.07611388713121414,0.08088260889053345,0.0391918420791626,31.0,dur_10_bs_64_lstm_hs_128_lstm_nl_3_dropout_0.3,False
187,8,64,128,3,0.0,10,3.9735236167907715,4.356259822845459,0.440000057220459,0.9837862849235535,0.03930874541401863,0.19636504352092743,0.07682934403419495,0.08237449079751968,0.03716138005256653,28.0,dur_8_bs_64_lstm_hs_128_lstm_nl_3_dropout_0,False
188,10,64,128,2,0.0,10,3.8053297996520996,4.465383052825928,0.3200000524520874,0.9839621186256409,0.03885895758867264,0.1936832219362259,0.07675240933895111,0.07588393986225128,0.04104674980044365,31.0,dur_10_bs_64_lstm_hs_128_lstm_nl_2_dropout_0,False
189,6,32,256,2,0.3,10,18.111703872680664,17.581619262695312,0.45999962091445923,0.9797883033752441,0.018062366172671318,0.09306197613477707,0.09306186437606812,1.060833215713501,0.804383397102356,6.0,dur_6_bs_32_lstm_hs_256_lstm_nl_2_dropout_0.3_only_vad,True
